runId,algorithmName,inputSize,timeNs,memoryKb,dateRun
3358,BinarySearch,500,19166,0,2026-08-20
3359,LinearSearch,1000,16100,0,2026-08-20
3360,BinarySearch,1000,25100,0,2026-08-20
3361,LinearSearch,5000,18066,5,2026-08-20
3362,BinarySearch,5000,12766,0,2026-08-20
3363,LinearSearch,10000,129666,0,2026-08-20
3364,BinarySearch,10000,17533,0,2026-08-20
3365,HashTable_Insert,100,58900,332,2026-08-20
3366,HashTable_Search,100,31200,0,2026-08-20
3367,HashTable_Insert,500,72533,332,2026-08-20
3368,HashTable_Search,500,24966,0,2026-08-20
3369,HashTable_Insert,1000,101533,332,2026-08-20
3370,HashTable_Search,1000,29000,0,2026-08-20
3371,HashTable_Insert,5000,405100,664,2026-08-20
3372,HashTable_Search,5000,144366,0,2026-08-20
3373,HashTable_Insert,10000,821600,997,2026-08-20
3374,HashTable_Search,10000,174433,0,2026-08-20
3375,HashTable_Insert,20000,1397366,1715,2026-08-20
3376,HashTable_Search,20000,489766,0,2026-08-20
3377,BST_Insert,100,82866,332,2026-08-20
3378,RedBlackTree_Insert,100,57600,332,2026-08-20
3379,BST_Search,100,25800,0,2026-08-20
3380,RedBlackTree_Search,100,17300,0,2026-08-20
3381,BST_Insert,500,103666,332,2026-08-20
3382,RedBlackTree_Insert,500,106733,332,2026-08-20
3383,BST_Search,500,132133,0,2026-08-20
3384,RedBlackTree_Search,500,409233,0,2026-08-20
3385,BST_Insert,1000,410200,332,2026-08-20
3386,RedBlackTree_Insert,1000,215933,332,2026-08-20
3387,BST_Search,1000,310666,0,2026-08-20
3388,RedBlackTree_Search,1000,133033,0,2026-08-20
3389,BST_Insert,5000,1336333,332,2026-08-20
3390,RedBlackTree_Insert,5000,1483233,332,2026-08-20
3391,BST_Search,5000,1624966,0,2026-08-20
3392,RedBlackTree_Search,5000,929833,0,2026-08-20
3393,BST_Insert,10000,7483233,332,2026-08-20
3394,RedBlackTree_Insert,10000,10264633,664,2026-08-20
3395,BST_Search,10000,8720433,0,2026-08-20
3396,RedBlackTree_Search,10000,5092733,0,2026-08-20
3397,PriorityQueue_Enqueue,100,53333,322,2026-08-20
3398,PriorityQueue_Dequeue,100,66233,332,2026-08-20
3399,PriorityQueue_Enqueue,500,58533,332,2026-08-20
3400,PriorityQueue_Dequeue,500,149233,332,2026-08-20
3401,PriorityQueue_Enqueue,1000,126766,332,2026-08-20
3402,PriorityQueue_Dequeue,1000,327733,332,2026-08-20
3403,PriorityQueue_Enqueue,5000,259333,332,2026-08-20
3404,PriorityQueue_Dequeue,5000,1915366,332,2026-08-20
3405,PriorityQueue_Enqueue,10000,549566,332,2026-08-20
3406,PriorityQueue_Dequeue,10000,4560200,332,2026-08-20
3407,PriorityQueue_Enqueue,20000,1098233,664,2026-08-20
3408,PriorityQueue_Dequeue,20000,20761233,664,2026-08-20
3409,BFS_Traversal,117,278933,332,2026-08-20
3410,DFS_Traversal,117,448033,332,2026-08-20
3411,Dijkstra_SingleSource,117,312733,332,2026-08-20
3412,Prim_MST,117,335933,332,2026-08-20
3413,Kruskal_MST,117,274666,333,2026-08-20
3414,BFS_Connected,58,218500,332,2026-08-20
3415,DFS_CycleDetect,58,131100,332,2026-08-20
3416,MergeSort,100,59433,337,2026-08-20
3417,QuickSort,100,49500,332,2026-08-20
3418,InsertionSort,100,40000,332,2026-08-20
3419,SelectionSort,100,49866,332,2026-08-20
3420,MergeSort,500,152533,334,2026-08-20
3421,QuickSort,500,108866,334,2026-08-20
3422,InsertionSort,500,101700,334,2026-08-20
3423,SelectionSort,500,289933,334,2026-08-20
3424,MergeSort,1000,305400,336,2026-08-20
3425,QuickSort,1000,287566,336,2026-08-20
3426,InsertionSort,1000,479000,336,2026-08-20
3427,SelectionSort,1000,1352000,336,2026-08-20
3428,MergeSort,5000,1289400,684,2026-08-20
3429,QuickSort,5000,890466,351,2026-08-20
3430,InsertionSort,5000,7452333,351,2026-08-20
3431,SelectionSort,5000,27445300,351,2026-08-20
3432,MergeSort,10000,3580133,1042,2026-08-20
3433,QuickSort,10000,1219533,371,2026-08-20
3434,InsertionSort,10000,21565833,371,2026-08-20
3435,SelectionSort,10000,102237666,371,2026-08-20
3436,LinearSearch,100,18233,0,2026-08-20
3437,BinarySearch,100,20666,0,2026-08-20
3438,LinearSearch,500,16333,0,2026-08-20
3439,BinarySearch,500,12133,0,2026-08-20
3440,LinearSearch,1000,10066,0,2026-08-20
3441,BinarySearch,1000,15233,0,2026-08-20
3442,LinearSearch,5000,31366,0,2026-08-20
3443,BinarySearch,5000,18733,0,2026-08-20
3444,LinearSearch,10000,15900,0,2026-08-20
3445,BinarySearch,10000,16900,0,2026-08-20
3446,HashTable_Insert,100,40333,332,2026-08-20
3447,HashTable_Search,100,21966,0,2026-08-20
3448,HashTable_Insert,500,66300,332,2026-08-20
3449,HashTable_Search,500,30866,0,2026-08-20
3450,HashTable_Insert,1000,106233,332,2026-08-20
3451,HashTable_Search,1000,34433,0,2026-08-20
3452,HashTable_Insert,5000,368633,664,2026-08-20
3453,HashTable_Search,5000,163666,0,2026-08-20
3454,HashTable_Insert,10000,656933,997,2026-08-20
3455,HashTable_Search,10000,203666,0,2026-08-20
3456,HashTable_Insert,20000,1522866,1715,2026-08-20
3457,HashTable_Search,20000,432933,0,2026-08-20
3458,BST_Insert,100,42500,332,2026-08-20
3459,RedBlackTree_Insert,100,83500,332,2026-08-20
3460,BST_Search,100,28733,0,2026-08-20
3461,RedBlackTree_Search,100,22100,0,2026-08-20
3462,BST_Insert,500,110000,332,2026-08-20
3463,RedBlackTree_Insert,500,205733,332,2026-08-20
3464,BST_Search,500,98733,0,2026-08-20
3465,RedBlackTree_Search,500,238300,0,2026-08-20
3466,BST_Insert,1000,176833,332,2026-08-20
3467,RedBlackTree_Insert,1000,352400,332,2026-08-20
3468,BST_Search,1000,220100,0,2026-08-20
3469,RedBlackTree_Search,1000,131600,0,2026-08-20
3470,BST_Insert,5000,3326800,337,2026-08-20
3471,RedBlackTree_Insert,5000,1859500,332,2026-08-20
3472,BST_Search,5000,1671733,0,2026-08-20
3473,RedBlackTree_Search,5000,1083866,0,2026-08-20
3474,BST_Insert,10000,10071633,332,2026-08-20
3475,RedBlackTree_Insert,10000,4173033,664,2026-08-20
3476,BST_Search,10000,6433833,0,2026-08-20
3477,RedBlackTree_Search,10000,3038733,0,2026-08-20
3478,PriorityQueue_Enqueue,100,41833,322,2026-08-20
3479,PriorityQueue_Dequeue,100,62100,332,2026-08-20
3480,PriorityQueue_Enqueue,500,52400,332,2026-08-20
3481,PriorityQueue_Dequeue,500,149366,332,2026-08-20
3482,PriorityQueue_Enqueue,1000,83566,332,2026-08-20
3483,PriorityQueue_Dequeue,1000,405700,332,2026-08-20
3484,PriorityQueue_Enqueue,5000,312700,332,2026-08-20
3485,PriorityQueue_Dequeue,5000,3042200,332,2026-08-20
3486,PriorityQueue_Enqueue,10000,595966,332,2026-08-20
3487,PriorityQueue_Dequeue,10000,5257266,332,2026-08-20
3488,PriorityQueue_Enqueue,20000,1130700,664,2026-08-20
3489,PriorityQueue_Dequeue,20000,13130633,664,2026-08-20
3490,BFS_Traversal,117,260466,332,2026-08-20
3491,DFS_Traversal,117,285500,332,2026-08-20
3492,Dijkstra_SingleSource,117,251000,332,2026-08-20
3493,Prim_MST,117,347966,332,2026-08-20
3494,Kruskal_MST,117,267600,333,2026-08-20
3495,BFS_Connected,58,356766,332,2026-08-20
3496,DFS_CycleDetect,58,94800,332,2026-08-20
3497,MergeSort,100,91833,363,2026-08-20
3498,QuickSort,100,36433,363,2026-08-20
3499,InsertionSort,100,21033,363,2026-08-20
3500,SelectionSort,100,32000,363,2026-08-20
3501,MergeSort,500,72066,364,2026-08-20
3502,QuickSort,500,110100,364,2026-08-20
3503,InsertionSort,500,101833,364,2026-08-20
3504,SelectionSort,500,167133,364,2026-08-20
3505,MergeSort,1000,121433,366,2026-08-20
3506,QuickSort,1000,102033,366,2026-08-20
3507,InsertionSort,1000,191500,366,2026-08-20
3508,SelectionSort,1000,452466,366,2026-08-20
3509,MergeSort,5000,624433,746,2026-08-20
3510,QuickSort,5000,500533,382,2026-08-20
3511,InsertionSort,5000,2850866,382,2026-08-20
3512,SelectionSort,5000,11768500,382,2026-08-20
3513,MergeSort,10000,1931266,1127,2026-08-20
3514,QuickSort,10000,987266,402,2026-08-20
3515,InsertionSort,10000,13631200,402,2026-08-20
3516,SelectionSort,10000,49076500,405,2026-08-20
3517,LinearSearch,100,10166,0,2026-08-20
3518,BinarySearch,100,16733,0,2026-08-20
3519,LinearSearch,500,24200,0,2026-08-20
3520,BinarySearch,500,38200,0,2026-08-20
3521,LinearSearch,1000,62333,0,2026-08-20
3522,BinarySearch,1000,26200,0,2026-08-20
3523,LinearSearch,5000,73066,0,2026-08-20
3524,BinarySearch,5000,16333,0,2026-08-20
3525,LinearSearch,10000,20733,0,2026-08-20
3526,BinarySearch,10000,8533,0,2026-08-20
3527,HashTable_Insert,100,168500,362,2026-08-20
3528,HashTable_Search,100,128000,0,2026-08-20
3529,HashTable_Insert,500,266533,362,2026-08-20
3530,HashTable_Search,500,126966,362,2026-08-20
3531,HashTable_Insert,1000,470233,362,2026-08-20
3532,HashTable_Search,1000,145666,241,2026-08-20
3533,HashTable_Insert,5000,471333,725,2026-08-20
3534,HashTable_Search,5000,90333,0,2026-08-20
3535,HashTable_Insert,10000,671333,1055,2026-08-20
3536,HashTable_Search,10000,418166,0,2026-08-20
3537,HashTable_Insert,20000,1196066,1863,2026-08-20
3538,HashTable_Search,20000,387233,0,2026-08-20
3539,BST_Insert,100,249200,362,2026-08-20
3540,RedBlackTree_Insert,100,180233,362,2026-08-20
3541,BST_Search,100,211033,0,2026-08-20
3542,RedBlackTree_Search,100,80100,0,2026-08-20
3543,BST_Insert,500,211233,362,2026-08-20
3544,RedBlackTree_Insert,500,240366,362,2026-08-20
3545,BST_Search,500,168666,0,2026-08-20
3546,RedBlackTree_Search,500,274533,0,2026-08-20
3547,BST_Insert,1000,201433,362,2026-08-20
3548,RedBlackTree_Insert,1000,251466,362,2026-08-20
3549,BST_Search,1000,274933,0,2026-08-20
3550,RedBlackTree_Search,1000,204033,0,2026-08-20
3551,BST_Insert,5000,889666,362,2026-08-20
3552,RedBlackTree_Insert,5000,990133,362,2026-08-20
3553,BST_Search,5000,1347833,0,2026-08-20
3554,RedBlackTree_Search,5000,1562133,0,2026-08-20
3555,BST_Insert,10000,2283600,351,2026-08-20
3556,RedBlackTree_Insert,10000,2544200,725,2026-08-20
3557,BST_Search,10000,3537933,0,2026-08-20
3558,RedBlackTree_Search,10000,2321133,0,2026-08-20
3559,PriorityQueue_Enqueue,100,258000,351,2026-08-20
3560,PriorityQueue_Dequeue,100,217433,362,2026-08-20
3561,PriorityQueue_Enqueue,500,714300,362,2026-08-20
3562,PriorityQueue_Dequeue,500,443766,362,2026-08-20
3563,PriorityQueue_Enqueue,1000,350700,362,2026-08-20
3564,PriorityQueue_Dequeue,1000,5663600,362,2026-08-20
3565,PriorityQueue_Enqueue,5000,314966,362,2026-08-20
3566,PriorityQueue_Dequeue,5000,2286533,362,2026-08-20
3567,PriorityQueue_Enqueue,10000,620566,362,2026-08-20
3568,PriorityQueue_Dequeue,10000,10447400,362,2026-08-20
3569,PriorityQueue_Enqueue,20000,1614333,725,2026-08-20
3570,PriorityQueue_Dequeue,20000,19799900,725,2026-08-20
3571,BFS_Traversal,117,717566,363,2026-08-20
3572,DFS_Traversal,117,983400,363,2026-08-20
3573,Dijkstra_SingleSource,117,1107366,363,2026-08-20
3574,Prim_MST,117,412033,363,2026-08-20
3575,Kruskal_MST,117,714433,363,2026-08-20
3576,BFS_Connected,58,385766,363,2026-08-20
3577,DFS_CycleDetect,58,99300,363,2026-08-20
3578,MergeSort,100,191100,363,2026-08-20
3579,QuickSort,100,36166,363,2026-08-20
3580,InsertionSort,100,30800,363,2026-08-20
3581,SelectionSort,100,35733,363,2026-08-20
3582,MergeSort,500,113333,364,2026-08-20
3583,QuickSort,500,59433,364,2026-08-20
3584,InsertionSort,500,114266,364,2026-08-20
3585,SelectionSort,500,243766,368,2026-08-20
3586,MergeSort,1000,265200,366,2026-08-20
3587,QuickSort,1000,159866,366,2026-08-20
3588,InsertionSort,1000,234766,366,2026-08-20
3589,SelectionSort,1000,806033,366,2026-08-20
3590,MergeSort,5000,1343666,746,2026-08-20
3591,QuickSort,5000,686000,382,2026-08-20
3592,InsertionSort,5000,5173566,382,2026-08-20
3593,SelectionSort,5000,16609233,382,2026-08-20
3594,MergeSort,10000,2130300,1127,2026-08-20
3595,QuickSort,10000,1284666,402,2026-08-20
3596,InsertionSort,10000,22432000,402,2026-08-20
3597,SelectionSort,10000,65906833,402,2026-08-20
3598,LinearSearch,100,10733,0,2026-08-20
3599,BinarySearch,100,28666,0,2026-08-20
3600,LinearSearch,500,14966,0,2026-08-20
3601,BinarySearch,500,10233,0,2026-08-20
3602,LinearSearch,1000,21100,0,2026-08-20
3603,BinarySearch,1000,9400,0,2026-08-20
3604,LinearSearch,5000,12300,0,2026-08-20
3605,BinarySearch,5000,11433,0,2026-08-20
3606,LinearSearch,10000,32033,0,2026-08-20
3607,BinarySearch,10000,14433,0,2026-08-20
3608,HashTable_Insert,100,156766,362,2026-08-20
3609,HashTable_Search,100,128033,0,2026-08-20
3610,HashTable_Insert,500,59266,362,2026-08-20
3611,HashTable_Search,500,39100,0,2026-08-20
3612,HashTable_Insert,1000,105733,362,2026-08-20
3613,HashTable_Search,1000,15666,0,2026-08-20
3614,HashTable_Insert,5000,293833,725,2026-08-20
3615,HashTable_Search,5000,206466,0,2026-08-20
3616,HashTable_Insert,10000,781000,1088,2026-08-20
3617,HashTable_Search,10000,181433,0,2026-08-20
3618,HashTable_Insert,20000,1209266,1863,2026-08-20
3619,HashTable_Search,20000,326100,0,2026-08-20
3620,BST_Insert,100,79633,362,2026-08-20
3621,RedBlackTree_Insert,100,77300,362,2026-08-20
3622,BST_Search,100,21666,0,2026-08-20
3623,RedBlackTree_Search,100,20100,0,2026-08-20
3624,BST_Insert,500,108933,362,2026-08-20
3625,RedBlackTree_Insert,500,159233,362,2026-08-20
3626,BST_Search,500,166233,0,2026-08-20
3627,RedBlackTree_Search,500,48900,0,2026-08-20
3628,BST_Insert,1000,145600,362,2026-08-20
3629,RedBlackTree_Insert,1000,149300,362,2026-08-20
3630,BST_Search,1000,186600,0,2026-08-20
3631,RedBlackTree_Search,1000,156133,0,2026-08-20
3632,BST_Insert,5000,1084700,362,2026-08-20
3633,RedBlackTree_Insert,5000,1167766,362,2026-08-20
3634,BST_Search,5000,1210033,0,2026-08-20
3635,RedBlackTree_Search,5000,1441166,0,2026-08-20
3636,BST_Insert,10000,6169366,362,2026-08-20
3637,RedBlackTree_Insert,10000,3065900,725,2026-08-20
3638,BST_Search,10000,3940400,0,2026-08-20
3639,RedBlackTree_Search,10000,1817800,0,2026-08-20
3640,PriorityQueue_Enqueue,100,34933,351,2026-08-20
3641,PriorityQueue_Dequeue,100,53566,362,2026-08-20
3642,PriorityQueue_Enqueue,500,101433,362,2026-08-20
3643,PriorityQueue_Dequeue,500,133000,362,2026-08-20
3644,PriorityQueue_Enqueue,1000,118400,362,2026-08-20
3645,PriorityQueue_Dequeue,1000,561200,362,2026-08-20
3646,PriorityQueue_Enqueue,5000,356133,362,2026-08-20
3647,PriorityQueue_Dequeue,5000,1708766,362,2026-08-20
3648,PriorityQueue_Enqueue,10000,412766,362,2026-08-20
3649,PriorityQueue_Dequeue,10000,3966200,362,2026-08-20
3650,PriorityQueue_Enqueue,20000,2310300,729,2026-08-20
3651,PriorityQueue_Dequeue,20000,12732233,725,2026-08-20
3652,BFS_Traversal,117,516166,363,2026-08-20
3653,DFS_Traversal,117,510166,363,2026-08-20
3654,Dijkstra_SingleSource,117,249200,363,2026-08-20
3655,Prim_MST,117,273900,363,2026-08-20
3656,Kruskal_MST,117,214300,363,2026-08-20
3657,BFS_Connected,58,255533,363,2026-08-20
3658,DFS_CycleDetect,58,110333,363,2026-08-20
3659,MergeSort,100,140466,363,2026-08-20
3660,QuickSort,100,40066,363,2026-08-20
3661,InsertionSort,100,34433,363,2026-08-20
3662,SelectionSort,100,54933,363,2026-08-20
3663,MergeSort,500,123000,364,2026-08-20
3664,QuickSort,500,107233,364,2026-08-20
3665,InsertionSort,500,70833,364,2026-08-20
3666,SelectionSort,500,163600,364,2026-08-20
3667,MergeSort,1000,177500,366,2026-08-20
3668,QuickSort,1000,138966,366,2026-08-20
3669,InsertionSort,1000,302133,366,2026-08-20
3670,SelectionSort,1000,805333,366,2026-08-20
3671,MergeSort,5000,985766,746,2026-08-20
3672,QuickSort,5000,836900,382,2026-08-20
3673,InsertionSort,5000,6506300,382,2026-08-20
3674,SelectionSort,5000,14969033,382,2026-08-20
3675,MergeSort,10000,2133900,1127,2026-08-20
3676,QuickSort,10000,1362833,402,2026-08-20
3677,InsertionSort,10000,18047633,402,2026-08-20
3678,SelectionSort,10000,84447000,402,2026-08-20
3679,LinearSearch,100,10333,0,2026-08-20
3680,BinarySearch,100,8833,0,2026-08-20
3681,LinearSearch,500,22466,0,2026-08-20
3682,BinarySearch,500,11700,0,2026-08-20
3683,LinearSearch,1000,13033,0,2026-08-20
3684,BinarySearch,1000,11166,0,2026-08-20
3685,LinearSearch,5000,19766,0,2026-08-20
3686,BinarySearch,5000,11833,0,2026-08-20
3687,LinearSearch,10000,37400,0,2026-08-20
3688,BinarySearch,10000,17333,0,2026-08-20
3689,HashTable_Insert,100,33200,362,2026-08-20
3690,HashTable_Search,100,13533,0,2026-08-20
3691,HashTable_Insert,500,33066,362,2026-08-20
3692,HashTable_Search,500,16233,0,2026-08-20
3693,HashTable_Insert,1000,74166,362,2026-08-20
3694,HashTable_Search,1000,15033,0,2026-08-20
3695,HashTable_Insert,5000,265433,725,2026-08-20
3696,HashTable_Search,5000,86900,0,2026-08-20
3697,HashTable_Insert,10000,471166,1088,2026-08-20
3698,HashTable_Search,10000,94200,0,2026-08-20
3699,HashTable_Insert,20000,1063233,1863,2026-08-20
3700,HashTable_Search,20000,325266,0,2026-08-20
3701,BST_Insert,100,38800,362,2026-08-20
3702,RedBlackTree_Insert,100,32966,362,2026-08-20
3703,BST_Search,100,21266,0,2026-08-20
3704,RedBlackTree_Search,100,18100,0,2026-08-20
3705,BST_Insert,500,734833,362,2026-08-20
3706,RedBlackTree_Insert,500,82200,362,2026-08-20
3707,BST_Search,500,136400,0,2026-08-20
3708,RedBlackTree_Search,500,53400,0,2026-08-20
3709,BST_Insert,1000,153466,362,2026-08-20
3710,RedBlackTree_Insert,1000,175033,362,2026-08-20
3711,BST_Search,1000,146400,0,2026-08-20
3712,RedBlackTree_Search,1000,186366,0,2026-08-20
3713,BST_Insert,5000,983866,362,2026-08-20
3714,RedBlackTree_Insert,5000,1071866,362,2026-08-20
3715,BST_Search,5000,1135200,0,2026-08-20
3716,RedBlackTree_Search,5000,826133,0,2026-08-20
3717,BST_Insert,10000,2629166,362,2026-08-20
3718,RedBlackTree_Insert,10000,2102300,725,2026-08-20
3719,BST_Search,10000,2869900,3,2026-08-20
3720,RedBlackTree_Search,10000,2215733,0,2026-08-20
3721,PriorityQueue_Enqueue,100,45733,351,2026-08-20
3722,PriorityQueue_Dequeue,100,89766,362,2026-08-20
3723,PriorityQueue_Enqueue,500,56800,362,2026-08-20
3724,PriorityQueue_Dequeue,500,141900,362,2026-08-20
3725,PriorityQueue_Enqueue,1000,70666,362,2026-08-20
3726,PriorityQueue_Dequeue,1000,352666,362,2026-08-20
3727,PriorityQueue_Enqueue,5000,231700,362,2026-08-20
3728,PriorityQueue_Dequeue,5000,1379366,362,2026-08-20
3729,PriorityQueue_Enqueue,10000,370000,362,2026-08-20
3730,PriorityQueue_Dequeue,10000,3675200,362,2026-08-20
3731,PriorityQueue_Enqueue,20000,988633,725,2026-08-20
3732,PriorityQueue_Dequeue,20000,6457666,725,2026-08-20
3733,BFS_Traversal,117,169566,363,2026-08-20
3734,DFS_Traversal,117,349166,363,2026-08-20
3735,Dijkstra_SingleSource,117,320900,363,2026-08-20
3736,Prim_MST,117,284666,363,2026-08-20
3737,Kruskal_MST,117,284766,363,2026-08-20
3738,BFS_Connected,58,436800,363,2026-08-20
3739,DFS_CycleDetect,58,88966,363,2026-08-20
3740,MergeSort,100,92966,363,2026-08-20
3741,QuickSort,100,39400,363,2026-08-20
3742,InsertionSort,100,28833,363,2026-08-20
3743,SelectionSort,100,45233,363,2026-08-20
3744,MergeSort,500,130533,364,2026-08-20
3745,QuickSort,500,331533,364,2026-08-20
3746,InsertionSort,500,77566,364,2026-08-20
3747,SelectionSort,500,177300,364,2026-08-20
3748,MergeSort,1000,294200,366,2026-08-20
3749,QuickSort,1000,163500,366,2026-08-20
3750,InsertionSort,1000,265700,366,2026-08-20
3751,SelectionSort,1000,1191833,366,2026-08-20
3752,MergeSort,5000,1190133,746,2026-08-20
3753,QuickSort,5000,1181466,382,2026-08-20
3754,InsertionSort,5000,6196233,382,2026-08-20
3755,SelectionSort,5000,18282266,382,2026-08-20
3756,MergeSort,10000,2061233,1127,2026-08-20
3757,QuickSort,10000,1229000,402,2026-08-20
3758,InsertionSort,10000,37902033,402,2026-08-20
3759,SelectionSort,10000,67075033,402,2026-08-20
3760,LinearSearch,100,8000,0,2026-08-20
3761,BinarySearch,100,10266,0,2026-08-20
3762,LinearSearch,500,7866,0,2026-08-20
3763,BinarySearch,500,135366,0,2026-08-20
3764,LinearSearch,1000,8366,0,2026-08-20
3765,BinarySearch,1000,8500,0,2026-08-20
3766,LinearSearch,5000,8400,0,2026-08-20
3767,BinarySearch,5000,10000,0,2026-08-20
3768,LinearSearch,10000,12766,0,2026-08-20
3769,BinarySearch,10000,8700,0,2026-08-20
3770,HashTable_Insert,100,32833,362,2026-08-20
3771,HashTable_Search,100,16566,0,2026-08-20
3772,HashTable_Insert,500,34600,362,2026-08-20
3773,HashTable_Search,500,15733,0,2026-08-20
3774,HashTable_Insert,1000,145966,362,2026-08-20
3775,HashTable_Search,1000,18900,0,2026-08-20
3776,HashTable_Insert,5000,238766,725,2026-08-20
3777,HashTable_Search,5000,66633,0,2026-08-20
3778,HashTable_Insert,10000,465833,1088,2026-08-20
3779,HashTable_Search,10000,168033,0,2026-08-20
3780,HashTable_Insert,20000,1040666,1863,2026-08-20
3781,HashTable_Search,20000,277433,0,2026-08-20
3782,BST_Insert,100,25166,362,2026-08-20
3783,RedBlackTree_Insert,100,31266,362,2026-08-20
3784,BST_Search,100,17366,0,2026-08-20
3785,RedBlackTree_Search,100,13333,0,2026-08-20
3786,BST_Insert,500,100366,362,2026-08-20
3787,RedBlackTree_Insert,500,98933,362,2026-08-20
3788,BST_Search,500,93266,0,2026-08-20
3789,RedBlackTree_Search,500,79833,0,2026-08-20
3790,BST_Insert,1000,222500,362,2026-08-20
3791,RedBlackTree_Insert,1000,204066,362,2026-08-20
3792,BST_Search,1000,202600,0,2026-08-20
3793,RedBlackTree_Search,1000,89233,0,2026-08-20
3794,BST_Insert,5000,918400,362,2026-08-20
3795,RedBlackTree_Insert,5000,826733,362,2026-08-20
3796,BST_Search,5000,1002233,0,2026-08-20
3797,RedBlackTree_Search,5000,741300,0,2026-08-20
3798,BST_Insert,10000,2094466,362,2026-08-20
3799,RedBlackTree_Insert,10000,2614133,725,2026-08-20
3800,BST_Search,10000,2757866,0,2026-08-20
3801,RedBlackTree_Search,10000,1978200,0,2026-08-20
3802,PriorityQueue_Enqueue,100,23100,351,2026-08-20
3803,PriorityQueue_Dequeue,100,34500,362,2026-08-20
3804,PriorityQueue_Enqueue,500,51200,362,2026-08-20
3805,PriorityQueue_Dequeue,500,121800,362,2026-08-20
3806,PriorityQueue_Enqueue,1000,143900,362,2026-08-20
3807,PriorityQueue_Dequeue,1000,229266,362,2026-08-20
3808,PriorityQueue_Enqueue,5000,158000,362,2026-08-20
3809,PriorityQueue_Dequeue,5000,1292400,362,2026-08-20
3810,PriorityQueue_Enqueue,10000,407266,362,2026-08-20
3811,PriorityQueue_Dequeue,10000,3013766,362,2026-08-20
3812,PriorityQueue_Enqueue,20000,680466,725,2026-08-20
3813,PriorityQueue_Dequeue,20000,10511400,725,2026-08-20
3814,BFS_Traversal,117,189400,363,2026-08-20
3815,DFS_Traversal,117,188866,363,2026-08-20
3816,Dijkstra_SingleSource,117,186766,363,2026-08-20
3817,Prim_MST,117,323500,363,2026-08-20
3818,Kruskal_MST,117,259033,363,2026-08-20
3819,BFS_Connected,58,202966,363,2026-08-20
3820,DFS_CycleDetect,58,69966,363,2026-08-20
3821,MergeSort,100,71733,356,2026-08-20
3822,QuickSort,100,59000,154,2026-08-20
3823,InsertionSort,100,79833,133,2026-08-20
3824,SelectionSort,100,43733,154,2026-08-20
3825,MergeSort,500,122800,135,2026-08-20
3826,QuickSort,500,97266,135,2026-08-20
3827,InsertionSort,500,1096833,135,2026-08-20
3828,SelectionSort,500,227233,135,2026-08-20
3829,MergeSort,1000,268666,137,2026-08-20
3830,QuickSort,1000,228533,137,2026-08-20
3831,InsertionSort,1000,150233,137,2026-08-20
3832,SelectionSort,1000,445233,137,2026-08-20
3833,MergeSort,5000,1321433,553,2026-08-20
3834,QuickSort,5000,629900,152,2026-08-20
3835,InsertionSort,5000,3230300,152,2026-08-20
3836,SelectionSort,5000,9471900,152,2026-08-20
3837,MergeSort,10000,1673466,980,2026-08-20
3838,QuickSort,10000,894333,172,2026-08-20
3839,InsertionSort,10000,24019600,172,2026-08-20
3840,SelectionSort,10000,43113133,172,2026-08-20
3841,LinearSearch,100,19766,0,2026-08-20
3842,BinarySearch,100,15233,0,2026-08-20
3843,LinearSearch,500,15700,0,2026-08-20
3844,BinarySearch,500,9933,0,2026-08-20
3845,LinearSearch,1000,42000,0,2026-08-20
3846,BinarySearch,1000,7933,0,2026-08-20
3847,LinearSearch,5000,95266,18,2026-08-20
3848,BinarySearch,5000,10033,0,2026-08-20
3849,LinearSearch,10000,652633,0,2026-08-20
3850,BinarySearch,10000,8566,0,2026-08-20
3851,HashTable_Insert,100,220433,153,2026-08-20
3852,HashTable_Search,100,84433,0,2026-08-20
3853,HashTable_Insert,500,331966,133,2026-08-20
3854,HashTable_Search,500,152266,133,2026-08-20
3855,HashTable_Insert,1000,421333,133,2026-08-20
3856,HashTable_Search,1000,250833,133,2026-08-20
3857,HashTable_Insert,5000,1761566,399,2026-08-20
3858,HashTable_Search,5000,708933,133,2026-08-20
3859,HashTable_Insert,10000,7651666,799,2026-08-20
3860,HashTable_Search,10000,1843933,266,2026-08-20
3861,HashTable_Insert,20000,2299033,1700,2026-08-20
3862,HashTable_Search,20000,2321800,375,2026-08-20
3863,BST_Insert,100,87333,129,2026-08-20
3864,RedBlackTree_Insert,100,141233,133,2026-08-20
3865,BST_Search,100,135533,20,2026-08-20
3866,RedBlackTree_Search,100,82966,0,2026-08-20
3867,BST_Insert,500,194433,133,2026-08-20
3868,RedBlackTree_Insert,500,250066,133,2026-08-20
3869,BST_Search,500,174400,0,2026-08-20
3870,RedBlackTree_Search,500,116600,0,2026-08-20
3871,BST_Insert,1000,609766,133,2026-08-20
3872,RedBlackTree_Insert,1000,471366,133,2026-08-20
3873,BST_Search,1000,472633,0,2026-08-20
3874,RedBlackTree_Search,1000,220533,0,2026-08-20
3875,BST_Insert,5000,1109766,266,2026-08-20
3876,RedBlackTree_Insert,5000,1042900,266,2026-08-20
3877,BST_Search,5000,1303600,0,2026-08-20
3878,RedBlackTree_Search,5000,1052166,0,2026-08-20
3879,BST_Insert,10000,1828900,399,2026-08-20
3880,RedBlackTree_Insert,10000,2588766,399,2026-08-20
3881,BST_Search,10000,3083166,0,2026-08-20
